Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,146312,-,-,-,39.81,-123.5,-8,1024,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,GHI,Relative Humidity,Temperature,Pressure
2016,7,14,2,0,0,61.730000000000004,13,9.0
2016,7,14,2,30,0,61.72,13,9.0
2016,7,14,3,0,0,56.99,14,9.0
2016,7,14,3,30,0,56.980000000000004,14,9.0
2016,7,14,4,0,0,56.35,14,9.0
2016,7,14,4,30,0,56.35,14,9.0
2016,7,14,5,0,0,55.0,15,9.0
2016,7,14,5,30,55,51.59,16,9.0
2016,7,14,6,0,140,49.72,18,9.0
2016,7,14,6,30,237,43.910000000000004,20,9.0
2016,7,14,7,0,340,33.75,22,9.0
2016,7,14,7,30,443,31.76,23,9.0
2016,7,14,8,0,545,25.37,25,9.0
2016,7,14,8,30,641,23.92,26,9.0
2016,7,14,9,0,731,20.35,27,9.0
2016,7,14,9,30,811,19.19,28,9.0
2016,7,14,10,0,881,17.23,29,9.0
2016,7,14,10,30,939,17.23,29,9.0
2016,7,14,11,0,984,16.5,30,9.0
2016,7,14,11,30,1015,16.5,30,9.0
2016,7,14,12,0,1031,17.1,30,9.0
2016,7,14,12,30,1033,17.09,30,9.0
2016,7,14,13,0,1017,17.85,30,9.0
2016,7,14,13,30,989,18.900000000000002,29,9.0
2016,7,14,14,0,947,19.72,29,9.0
2016,7,14,14,30,892,20.89,28,9.0
2016,7,14,15,0,825,21.73,28,9.0
2016,7,14,15,30,747,23.03,27,9.0
2016,7,14,16,0,661,23.97,27,9.0
2016,7,14,16,30,566,25.42,26,9.0
2016,7,14,17,0,467,26.5,26,9.0
2016,7,14,17,30,365,29.84,24,9.0
2016,7,14,18,0,263,34.44,23,9.0
2016,7,14,18,30,164,41.35,20,9.0
2016,7,14,19,0,76,53.160000000000004,18,9.0
2016,7,14,19,30,13,56.620000000000005,17,9.0
2016,7,14,20,0,0,56.71,17,9.0
2016,7,14,20,30,0,60.42,16,9.0
2016,7,14,21,0,0,59.68,16,9.0
2016,7,14,21,30,0,63.61,15,9.0
2016,7,14,22,0,0,63.14,15,9.0
2016,7,14,22,30,0,63.13,15,9.0
2016,7,14,23,0,0,62.49,15,9.0
2016,7,14,23,30,0,62.480000000000004,15,9.0
2016,7,15,0,0,0,61.690000000000005,15,9.0
2016,7,15,0,30,0,61.68,15,9.0
2016,7,15,1,0,0,60.95,15,9.0
2016,7,15,1,30,0,64.99,14,9.0
2016,7,15,2,0,0,64.33,14,9.0
2016,7,15,2,30,0,64.31,14,9.0
2016,7,15,3,0,0,60.09,15,9.0
2016,7,15,3,30,0,60.09,15,9.0
2016,7,15,4,0,0,59.660000000000004,15,9.0
2016,7,15,4,30,0,59.660000000000004,15,9.0
2016,7,15,5,0,0,56.550000000000004,16,9.0
2016,7,15,5,30,51,53.08,17,9.0
2016,7,15,6,0,133,47.0,19,9.0
2016,7,15,6,30,229,41.550000000000004,21,9.0
2016,7,15,7,0,330,33.46,23,9.0
2016,7,15,7,30,432,31.51,24,9.0
2016,7,15,8,0,532,27.0,25,9.0
2016,7,15,8,30,628,25.45,26,9.0
2016,7,15,9,0,717,22.830000000000002,27,9.0
2016,7,15,9,30,798,22.830000000000002,27,9.0
2016,7,15,10,0,867,20.93,28,9.0
2016,7,15,10,30,925,20.92,28,9.0
2016,7,15,11,0,971,19.26,29,9.0
2016,7,15,11,30,1002,19.25,29,9.0
2016,7,15,12,0,1020,17.990000000000002,30,9.0
2016,7,15,12,30,1022,17.98,30,9.0
2016,7,15,13,0,1009,18.14,30,9.0
2016,7,15,13,30,982,18.14,30,9.0
2016,7,15,14,0,941,18.51,30,9.0
2016,7,15,14,30,887,19.6,29,9.0
2016,7,15,15,0,820,19.86,29,9.0
2016,7,15,15,30,743,21.04,28,9.0
2016,7,15,16,0,657,22.56,27,9.0
2016,7,15,16,30,563,23.92,26,9.0
2016,7,15,17,0,465,24.47,26,9.0
2016,7,15,17,30,363,27.560000000000002,24,9.0
2016,7,15,18,0,261,30.490000000000002,23,9.0
2016,7,15,18,30,163,34.43,21,9.0
2016,7,15,19,0,75,43.64,19,9.0
2016,7,15,19,30,12,46.46,18,9.0
2016,7,15,20,0,0,50.96,17,9.0
2016,7,15,20,30,0,54.31,16,9.0
2016,7,15,21,0,0,54.230000000000004,16,9.0
2016,7,15,21,30,0,57.81,15,9.0
2016,7,15,22,0,0,57.27,15,9.0
2016,7,15,22,30,0,61.07,14,9.0
2016,7,15,23,0,0,60.45,14,9.0
2016,7,15,23,30,0,60.45,14,9.0
2016,7,16,0,0,0,60.13,14,9.0
2016,7,16,0,30,0,60.11,14,9.0
2016,7,16,1,0,0,60.56,14,9.0
2016,7,16,1,30,0,64.61,13,9.0
2016,7,16,2,0,0,65.21000000000001,13,9.0
2016,7,16,2,30,0,65.2,13,9.0
2016,7,16,3,0,0,65.69,13,9.0
2016,7,16,3,30,0,70.13,12,9.0
2016,7,16,4,0,0,70.32000000000001,12,9.0
2016,7,16,4,30,0,70.32000000000001,12,9.0
2016,7,16,5,0,0,66.91,13,9.0
2016,7,16,5,30,51,62.7,14,9.0
2016,7,16,6,0,135,55.18,16,9.0
2016,7,16,6,30,232,51.79,17,9.0
2016,7,16,7,0,335,43.910000000000004,19,9.0
2016,7,16,7,30,439,41.26,20,9.0
2016,7,16,8,0,541,33.04,22,9.0
2016,7,16,8,30,638,31.09,23,9.0
2016,7,16,9,0,728,25.13,25,9.0
2016,7,16,9,30,809,25.13,25,9.0
2016,7,16,10,0,878,22.0,26,9.0
2016,7,16,10,30,937,20.740000000000002,27,9.0
2016,7,16,11,0,982,18.94,28,9.0
2016,7,16,11,30,1013,18.94,28,9.0
2016,7,16,12,0,1030,18.92,28,9.0
2016,7,16,12,30,1032,18.92,28,9.0
2016,7,16,13,0,1018,19.240000000000002,28,9.0
2016,7,16,13,30,991,19.240000000000002,28,9.0
2016,7,16,14,0,949,19.66,28,9.0
2016,7,16,14,30,894,20.84,27,9.0
2016,7,16,15,0,827,21.32,27,9.0
2016,7,16,15,30,750,22.61,26,9.0
2016,7,16,16,0,663,23.23,26,9.0
2016,7,16,16,30,568,24.650000000000002,25,9.0
2016,7,16,17,0,469,27.3,24,9.0
2016,7,16,17,30,366,30.8,22,9.0
2016,7,16,18,0,263,34.95,21,9.0
2016,7,16,18,30,164,39.550000000000004,19,9.0
2016,7,16,19,0,75,49.39,17,9.0
2016,7,16,19,30,0,52.63,16,9.0
2016,7,16,20,0,0,59.21,15,9.0
2016,7,16,20,30,0,63.17,14,9.0
2016,7,16,21,0,0,64.8,14,9.0
2016,7,16,21,30,0,69.15,13,9.0
2016,7,16,22,0,0,70.55,13,9.0
2016,7,16,22,30,0,70.55,13,9.0
2016,7,16,23,0,0,71.46000000000001,13,9.0
2016,7,16,23,30,0,76.28,12,9.0
2016,7,17,0,0,0,76.16,12,9.0
2016,7,17,0,30,0,76.14,12,9.0
2016,7,17,1,0,0,75.59,12,9.0
2016,7,17,1,30,0,75.57000000000001,12,9.0
2016,7,17,2,0,0,75.17,12,9.0
2016,7,17,2,30,0,80.28,11,9.0
2016,7,17,3,0,0,80.2,11,9.0
2016,7,17,3,30,0,80.2,11,9.0
2016,7,17,4,0,0,80.3,11,9.0
2016,7,17,4,30,0,80.31,11,9.0
2016,7,17,5,0,0,75.37,12,9.0
2016,7,17,5,30,48,70.60000000000001,13,9.0
2016,7,17,6,0,130,66.46000000000001,14,9.0
2016,7,17,6,30,225,62.32,15,9.0
2016,7,17,7,0,325,52.61,17,9.0
2016,7,17,7,30,427,49.410000000000004,18,9.0
2016,7,17,8,0,527,39.660000000000004,20,9.0
2016,7,17,8,30,623,37.300000000000004,21,9.0
2016,7,17,9,0,711,33.7,22,9.0
2016,7,17,9,30,792,33.69,22,9.0
2016,7,17,10,0,861,31.650000000000002,23,9.0
2016,7,17,10,30,919,31.650000000000002,23,9.0
2016,7,17,11,0,964,30.28,24,9.0
2016,7,17,11,30,996,30.27,24,9.0
2016,7,17,12,0,1013,30.78,24,9.0
2016,7,17,12,30,1016,30.78,24,9.0
2016,7,17,13,0,1001,31.14,24,9.0
2016,7,17,13,30,974,33.07,23,9.0
2016,7,17,14,0,933,33.59,23,9.0
2016,7,17,14,30,879,35.69,22,9.0
2016,7,17,15,0,812,36.17,22,9.0
2016,7,17,15,30,735,38.44,21,9.0
2016,7,17,16,0,649,38.87,21,9.0
2016,7,17,16,30,556,41.34,20,9.0
2016,7,17,17,0,457,41.74,20,9.0
2016,7,17,17,30,355,47.27,18,9.0
2016,7,17,18,0,254,51.58,17,9.0
2016,7,17,18,30,156,54.97,16,9.0
2016,7,17,19,0,70,61.18,15,9.0
2016,7,17,19,30,0,65.26,14,9.0
2016,7,17,20,0,0,72.55,13,9.0
2016,7,17,20,30,0,77.47,12,9.0
2016,7,17,21,0,0,79.67,12,9.0
2016,7,17,21,30,0,85.10000000000001,11,9.0
2016,7,17,22,0,0,85.99,11,9.0
2016,7,17,22,30,0,91.91,10,9.0
2016,7,17,23,0,0,92.06,10,9.0
2016,7,17,23,30,0,92.06,10,9.0
2016,7,18,0,0,0,92.15,10,9.0
2016,7,18,0,30,0,92.15,10,9.0
2016,7,18,1,0,0,92.36,10,9.0
2016,7,18,1,30,0,92.36,10,9.0
2016,7,18,2,0,0,92.7,10,9.0
2016,7,18,2,30,0,92.72,10,9.0
2016,7,18,3,0,0,92.86,10,9.0
2016,7,18,3,30,0,92.88,10,9.0
2016,7,18,4,0,0,93.07000000000001,10,9.0
2016,7,18,4,30,0,93.10000000000001,10,9.0
2016,7,18,5,0,0,93.45,10,9.0
2016,7,18,5,30,44,87.47,11,9.0
2016,7,18,6,0,124,81.81,12,9.0
2016,7,18,6,30,217,76.64,13,9.0
2016,7,18,7,0,234,70.81,14,9.0
2016,7,18,7,30,418,66.4,15,9.0
2016,7,18,8,0,518,57.63,17,9.0
2016,7,18,8,30,613,54.13,18,9.0
2016,7,18,9,0,702,49.68,19,9.0
2016,7,18,9,30,781,49.68,19,9.0
2016,7,18,10,0,852,45.58,20,9.0
2016,7,18,10,30,910,42.86,21,9.0
2016,7,18,11,0,956,39.72,22,9.0
2016,7,18,11,30,987,39.72,22,9.0
2016,7,18,12,0,1004,39.82,22,9.0
2016,7,18,12,30,1007,39.82,22,9.0
2016,7,18,13,0,993,40.1,22,9.0
2016,7,18,13,30,966,40.1,22,9.0
2016,7,18,14,0,926,40.24,22,9.0
2016,7,18,14,30,873,42.77,21,9.0
2016,7,18,15,0,808,42.74,21,9.0
2016,7,18,15,30,732,45.44,20,9.0
2016,7,18,16,0,647,45.69,20,9.0
2016,7,18,16,30,554,48.61,19,9.0
2016,7,18,17,0,456,52.35,18,9.0
2016,7,18,17,30,355,55.76,17,9.0
2016,7,18,18,0,255,60.77,16,9.0
2016,7,18,18,30,158,64.79,15,9.0
2016,7,18,19,0,71,71.27,14,9.0
2016,7,18,19,30,0,76.06,13,9.0
2016,7,18,20,0,0,83.39,12,9.0
2016,7,18,20,30,0,89.08,11,9.0
2016,7,18,21,0,0,90.31,11,9.1
2016,7,18,21,30,0,90.31,11,9.1
2016,7,18,22,0,0,91.19,11,9.1
2016,7,18,22,30,0,97.45,10,9.1
2016,7,18,23,0,0,97.44,10,9.1
2016,7,18,23,30,0,97.43,10,9.0
2016,7,19,0,0,0,96.54,10,9.0
2016,7,19,0,30,0,100.0,9,9.0
2016,7,19,1,0,0,100.0,9,9.0
2016,7,19,1,30,0,100.0,9,9.0
2016,7,19,2,0,0,100.0,9,9.0
2016,7,19,2,30,0,100.0,9,9.0
2016,7,19,3,0,0,99.7,9,9.0
2016,7,19,3,30,0,99.7,9,9.0
2016,7,19,4,0,0,98.22,9,9.0
2016,7,19,4,30,0,98.23,9,9.0
2016,7,19,5,0,0,96.73,9,9.0
2016,7,19,5,30,45,90.47,10,9.0
2016,7,19,6,0,127,76.65,12,9.0
2016,7,19,6,30,95,71.81,13,9.1
2016,7,19,7,0,138,58.38,15,9.1
2016,7,19,7,30,203,54.77,16,9.1
2016,7,19,8,0,369,42.35,18,9.1
2016,7,19,8,30,621,39.79,19,9.1
2016,7,19,9,0,710,31.43,21,9.1
2016,7,19,9,30,790,31.43,21,9.1
2016,7,19,10,0,860,28.62,22,9.1
2016,7,19,10,30,919,28.62,22,9.1
2016,7,19,11,0,964,26.88,23,9.1
2016,7,19,11,30,996,26.88,23,9.1
2016,7,19,12,0,1013,27.28,23,9.1
2016,7,19,12,30,1016,27.28,23,9.1
2016,7,19,13,0,999,28.03,23,9.1
2016,7,19,13,30,972,29.77,22,9.0
2016,7,19,14,0,932,30.62,22,9.0
2016,7,19,14,30,878,30.61,22,9.0
2016,7,19,15,0,812,31.36,22,9.0
2016,7,19,15,30,735,33.33,21,9.0
2016,7,19,16,0,649,34.24,21,9.0
2016,7,19,16,30,556,36.4,20,9.0
2016,7,19,17,0,457,39.88,19,9.0
2016,7,19,17,30,356,42.45,18,9.0
2016,7,19,18,0,254,46.93,17,9.0
2016,7,19,18,30,157,53.300000000000004,15,9.0
2016,7,19,19,0,70,60.02,14,9.0
2016,7,19,19,30,0,64.05,13,9.0
2016,7,19,20,0,0,71.59,12,9.0
2016,7,19,20,30,0,76.48,11,9.0
2016,7,19,21,0,0,78.7,11,9.0
2016,7,19,21,30,0,78.69,11,9.0
2016,7,19,22,0,0,79.79,11,9.0
2016,7,19,22,30,0,85.27,10,9.0
2016,7,19,23,0,0,85.98,10,9.0
2016,7,19,23,30,0,85.97,10,9.0
2016,7,20,0,0,0,86.5,10,9.0
2016,7,20,0,30,0,92.48,9,9.0
2016,7,20,1,0,0,92.05,9,9.0
2016,7,20,1,30,0,92.03,9,9.0
2016,7,20,2,0,0,90.75,9,9.0
2016,7,20,2,30,0,90.75,9,9.0
2016,7,20,3,0,0,89.83,9,9.0
2016,7,20,3,30,0,89.84,9,9.0
2016,7,20,4,0,0,89.35000000000001,9,9.0
2016,7,20,4,30,0,89.36,9,9.0
2016,7,20,5,0,0,82.8,10,9.0
2016,7,20,5,30,43,77.48,11,9.0
2016,7,20,6,0,126,66.64,13,9.0
2016,7,20,6,30,222,58.56,15,9.0
2016,7,20,7,0,324,48.47,17,9.0
2016,7,20,7,30,428,45.51,18,9.0
2016,7,20,8,0,530,36.910000000000004,20,9.0
2016,7,20,8,30,626,34.71,21,9.0
2016,7,20,9,0,717,31.28,22,9.0
2016,7,20,9,30,798,29.44,23,9.0
2016,7,20,10,0,866,27.150000000000002,24,9.0
2016,7,20,10,30,925,27.14,24,9.0
2016,7,20,11,0,971,25.5,25,9.0
2016,7,20,11,30,1003,25.490000000000002,25,9.0
2016,7,20,12,0,1020,25.82,25,9.0
2016,7,20,12,30,1023,25.82,25,9.0
2016,7,20,13,0,1010,26.310000000000002,25,9.0
2016,7,20,13,30,983,26.310000000000002,25,9.0
2016,7,20,14,0,942,26.89,25,9.0
2016,7,20,14,30,887,28.54,24,9.0
2016,7,20,15,0,820,29.26,24,9.0
2016,7,20,15,30,743,31.080000000000002,23,9.0
2016,7,20,16,0,656,33.95,22,9.0
2016,7,20,16,30,562,36.09,21,9.0
2016,7,20,17,0,462,37.17,21,9.0
2016,7,20,17,30,360,42.06,19,9.0
2016,7,20,18,0,257,46.7,18,9.0
2016,7,20,18,30,158,52.99,16,9.0
2016,7,20,19,0,70,59.85,15,9.0
2016,7,20,19,30,0,63.84,14,9.0
2016,7,20,20,0,0,70.94,13,9.0
2016,7,20,20,30,0,75.73,12,9.0
2016,7,20,21,0,0,77.9,12,9.0
2016,7,20,21,30,0,83.2,11,9.0
2016,7,20,22,0,0,84.38,11,9.0
2016,7,20,22,30,0,84.36,11,9.0
2016,7,20,23,0,0,84.56,11,9.0
2016,7,20,23,30,0,84.54,11,9.0
2016,7,21,0,0,0,84.45,11,9.0
2016,7,21,0,30,0,90.25,10,9.0
2016,7,21,1,0,0,90.32000000000001,10,9.0
2016,7,21,1,30,0,90.31,10,9.0
2016,7,21,2,0,0,90.73,10,9.0
2016,7,21,2,30,0,90.73,10,9.0
2016,7,21,3,0,0,91.25,10,9.0
2016,7,21,3,30,0,97.59,9,9.0
2016,7,21,4,0,0,98.3,9,9.0
2016,7,21,4,30,0,98.31,9,9.0
2016,7,21,5,0,0,92.69,10,9.0
2016,7,21,5,30,42,86.74,11,9.0
2016,7,21,6,0,124,76.39,13,9.0
2016,7,21,6,30,220,71.60000000000001,14,9.0
2016,7,21,7,0,322,60.2,16,9.0
2016,7,21,7,30,425,56.51,17,9.0
2016,7,21,8,0,527,44.21,19,9.0
2016,7,21,8,30,624,41.56,20,9.0
2016,7,21,9,0,715,35.99,21,9.0
2016,7,21,9,30,797,35.99,21,9.1
2016,7,21,10,0,868,32.1,22,9.1
2016,7,21,10,30,928,32.1,22,9.1
2016,7,21,11,0,974,29.490000000000002,23,9.1
2016,7,21,11,30,1006,29.490000000000002,23,9.1
2016,7,21,12,0,1024,29.69,23,9.1
2016,7,21,12,30,1027,29.7,23,9.1
2016,7,21,13,0,1012,30.26,23,9.1
2016,7,21,13,30,984,30.26,23,9.1
2016,7,21,14,0,944,30.41,23,9.1
2016,7,21,14,30,889,32.31,22,9.1
2016,7,21,15,0,823,32.55,22,9.1
2016,7,21,15,30,745,34.59,21,9.1
2016,7,21,16,0,658,35.04,21,9.1
2016,7,21,16,30,563,37.27,20,9.1
2016,7,21,17,0,463,40.95,19,9.1
2016,7,21,17,30,360,43.59,18,9.1
2016,7,21,18,0,257,48.86,17,9.1
2016,7,21,18,30,157,55.5,15,9.1
2016,7,21,19,0,69,63.11,14,9.1
2016,7,21,19,30,0,67.36,13,9.1
2016,7,21,20,0,0,75.69,12,9.1
2016,7,21,20,30,0,80.86,11,9.1
2016,7,21,21,0,0,82.51,11,9.1
2016,7,21,21,30,0,88.18,10,9.1
2016,7,21,22,0,0,88.35000000000001,10,9.1
2016,7,21,22,30,0,88.34,10,9.1
2016,7,21,23,0,0,87.65,10,9.1
2016,7,21,23,30,0,87.63,10,9.1
2016,7,22,0,0,0,86.68,10,9.1
2016,7,22,0,30,0,92.67,9,9.1
2016,7,22,1,0,0,91.34,9,9.1
2016,7,22,1,30,0,91.33,9,9.1
2016,7,22,2,0,0,89.69,9,9.1
2016,7,22,2,30,0,89.69,9,9.1
2016,7,22,3,0,0,87.98,9,9.1
2016,7,22,3,30,0,87.99,9,9.1
2016,7,22,4,0,0,86.44,9,9.1
2016,7,22,4,30,0,86.45,9,9.1
2016,7,22,5,0,0,79.65,10,9.1
2016,7,22,5,30,41,69.79,12,9.1
2016,7,22,6,0,124,60.85,14,9.1
2016,7,22,6,30,222,53.53,16,9.1
2016,7,22,7,0,325,45.24,18,9.1
2016,7,22,7,30,430,42.51,19,9.1
2016,7,22,8,0,532,32.35,21,9.1
2016,7,22,8,30,629,30.43,22,9.1
2016,7,22,9,0,720,24.38,24,9.1
